Date,Invoice ID,Product Line,Item_Type,BASEUNIT,Quantity,Unit price,Tax 5%,cogs,Total,DIVISION
03/06/2019,SI860-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Frozen Foods,PC,1,37,1.85,37,38.85,panga
01/02/2019,SI861-BNY-78/79,DETTOL SOAP BUY 3 GET 1 ORIGINAL 75GMS,Canned,PC,2,99.82,9.982,199.64,209.622,panga
03/11/2019,SI861-BNY-78/79,HAJMOLA 120 TAB REGULAR CANDIES,Household,PC,7,29.67,10.3845,207.69,218.0745,panga
03/28/2019,SI861-BNY-78/79,CHABAA LYCHEE JUICE 230ML,Soft Drinks,PC,3,47.65,7.1475,142.95,150.0975,panga
02/15/2019,SI862-BNY-78/79,BRITANNIA TREAT FUNKY CHOCO 50GMS,Fruits and Vegetables,PC,10,99.3,49.65,993,1042.65,panga
03/08/2019,SI862-BNY-78/79,CADBURY CHOCO CREME OREO BISCUITS 120GMS,Meat,PC,10,37.55,18.775,375.5,394.275,panga
03/25/2019,SI862-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 55GM,Fruits and Vegetables,PKT,6,39.43,11.829,236.58,248.409,panga
03/12/2019,SI863-BNY-78/79,KELLOGGS OATS 450GMS,Snack Foods,PC,4,46.22,9.244,184.88,194.124,panga
01/08/2019,SI863-BNY-78/79,HIT BANANA CHEWING GUM 13.5GMS,Snack Foods,PC,4,45.38,9.076,181.52,190.596,panga
02/08/2019,SI864-BNY-78/79,NEBICO COCONUT CRUNCHES 75GMS,Breads,PC,10,97.21,48.605,972.1,1020.705,panga
02/07/2019,SI865-BNY-78/79,CADBURY DAIRY MILK SHOTS MALA 18GMS,Frozen Foods,PC,8,40.86,16.344,326.88,343.224,panga
02/14/2019,SI865-BNY-78/79,SET WET HAIR GEL COOL HOLD 50ML,Snack Foods,PC,10,27.66,13.83,276.6,290.43,panga
03/10/2019,SI865-BNY-78/79,CADBURY DAIRY MILK CRISPELLO 13GMS,Household,PC,3,45.74,6.861,137.22,144.081,panga
02/23/2019,SI866-BNY-78/79,HARPIC POWER PLUS ORIGINAL 500ML,Snack Foods,PC,1,35.89,1.7945,35.89,37.6845,panga
03/02/2019,SI867-BNY-78/79,PARLE-G 65GMS,Frozen Foods,PC,10,54.55,27.275,545.5,572.775,panga
02/08/2019,SI867-BNY-78/79,LIFE MOONG KHOSTA 1 KG,Breads,PC,7,37.15,13.0025,260.05,273.0525,panga
01/01/2019,SI868-BNY-78/79,GOODLIFE SUPER MARIE HEALTHY BISCUITS 200+30GM,Baking Goods,PC,10,36.98,18.49,369.8,388.29,panga
03/05/2019,SI868-BNY-78/79,MCVITIES DIGESTIVE WHOLE WHEAT 500GMS ,Dairy,PC,10,12.12,6.06,121.2,127.26,panga
02/09/2019,SI868-BNY-78/79,KOOL MANGO FRUTI 200ML,Fruits and Vegetables,PC,6,15.95,4.785,95.7,100.485,panga
02/23/2019,SI869-BNY-78/79,LIFE CHAMAL PITHO 1KG,Dairy,PC,7,58.39,20.4365,408.73,429.1665,panga
01/22/2019,SI870-BNY-78/79,KELLOGGS OATS 450GMS,Breakfast,PC,5,39.39,9.8475,196.95,206.7975,panga
01/17/2019,SI870-BNY-78/79,TIDE EXTRA POWER JASMINE & ROSE 4+1KG,Breakfast,PKT,5,71.92,17.98,359.6,377.58,panga
01/03/2019,SI870-BNY-78/79,DETTOL SOAP BUY 4 GET 1 INTENSE COOL 125GMS,Canned,PC,1,75.88,3.794,75.88,79.674,panga
01/28/2019,SI871-BNY-78/79,AZZABKO BUTTERSCOTCH 100ML,Household,PC,6,18.77,5.631,112.62,118.251,panga
03/07/2019,SI871-BNY-78/79,AZZABKO STRAWBERRY 100ML,Fruits and Vegetables,PC,6,22.21,6.663,133.26,139.923,panga
02/11/2019,SI871-BNY-78/79,AZZABKO VANILLA 100ML,Others,PC,10,89.2,44.6,892,936.6,panga
02/03/2019,SI871-BNY-78/79,AZZABKO CHOCOLATE 100ML,Starchy Foods,PC,10,49.33,24.665,493.3,517.965,panga
02/13/2019,SI872-BNY-78/79,NMC THEKI DAHI 500ML,Meat,PC,2,92.98,9.298,185.96,195.258,panga
03/03/2019,SI873-BNY-78/79,NEBICO GLUCOSE BISCUIT 50GMS,Snack Foods,PC,6,46.53,13.959,279.18,293.139,maitidevi
01/26/2019,SI873-BNY-78/79,COCA COLA 1.5LTR,Hard Drinks,PC,1,64.99,3.2495,64.99,68.2395,maitidevi
03/28/2019,SI873-BNY-78/79,ROYAL SERVE 6PIECES COFFEE CUP,Canned,PC,4,49.79,9.958,199.16,209.118,maitidevi
01/19/2019,SI873-BNY-78/79,KOOL MANGO FRUTI 200ML,Health and Hygiene,PC,1,80.93,4.0465,80.93,84.9765,maitidevi
03/30/2019,SI874-BNY-78/79,NMC YOGHURT 500ML,Snack Foods,PC,8,72.52,29.008,580.16,609.168,maitidevi
02/27/2019,SI875-BNY-78/79,HIMALAYA SPARKLING WHITE TOOTHPASTE 150GMS,Snack Foods,PC,1,99.69,4.9845,99.69,104.6745,maitidevi
01/16/2019,SI875-BNY-78/79,LOCAL KISMIS 100GM,Dairy,PC,7,17.14,5.999,119.98,125.979,maitidevi
02/12/2019,SI875-BNY-78/79,PRINGLES SOUR CREAM AND ONION 110GMS,Snack Foods,PC,10,87.1,43.55,871,914.55,maitidevi
02/15/2019,SI875-BNY-78/79,HORLICKS CLASSIC  REGULAR JAR 500GMS ,Others,PC,8,33.64,13.456,269.12,282.576,maitidevi
01/08/2019,SI875-BNY-78/79,LOCAL KAJU 100GM,Fruits and Vegetables,PC,3,55.57,8.3355,166.71,175.0455,maitidevi
03/10/2019,SI876-BNY-78/79,GREEN POTE ,Fruits and Vegetables,PC,10,81.95,40.975,819.5,860.475,maitidevi
03/23/2019,SI876-BNY-78/79,ANYTIME 8 WRAPPED PADS 280MM,Snack Foods,PKT,7,81.2,28.42,568.4,596.82,maitidevi
01/02/2019,SI876-BNY-78/79,AZZABKO CHOCOLATE 100ML,Household,PC,8,31.67,12.668,253.36,266.028,maitidevi
01/30/2019,SI876-BNY-78/79,MEE MEE WET WIPES MM-33016 AA,Breakfast,PC,5,10.53,2.6325,52.65,55.2825,maitidevi
01/05/2019,SI877-BNY-78/79,JULY TOP,Frozen Foods,PC,3,76.06,11.409,228.18,239.589,maitidevi
02/27/2019,SI878-BNY-78/79,JULY TOP,Snack Foods,PC,7,85.87,30.0545,601.09,631.1445,maitidevi
02/06/2019,SI879-BNY-78/79,HUGGIES S5 YELLOW,Baking Goods,PC,1,52.42,2.621,52.42,55.041,maitidevi
03/05/2019,SI879-BNY-78/79,CHANA 1KG,Fruits and Vegetables,kg,7,65.31,22.8585,457.17,480.0285,maitidevi
01/23/2019,SI880-BNY-78/79,PARACHUTE RB COCONUT HAIR OIL 200ML ,Canned,PC,5,10.99,2.7475,54.95,57.6975,maitidevi
01/14/2019,SI881-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Snack Foods,PC,3,60.47,9.0705,181.41,190.4805,maitidevi
02/15/2019,SI881-BNY-78/79,NMC THEKI DAHI 500ML,Snack Foods,PC,4,68.55,13.71,274.2,287.91,maitidevi
02/08/2019,SI882-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Dairy,PC,5,64.97,16.2425,324.85,341.0925,maitidevi
02/13/2019,SI883-BNY-78/79,VIM BAR 90GMS,Others,PC,2,14.87,1.487,29.74,31.227,maitidevi
01/30/2019,SI883-BNY-78/79,HARPIC POWER PLUS ORIGINAL 900ML,Snack Foods,PC,1,22.38,1.119,22.38,23.499,maitidevi
01/08/2019,SI883-BNY-78/79,PRIL LIME GREASE FIGHTER 225ML,Baking Goods,PC,3,24.31,3.6465,72.93,76.5765,maitidevi
03/30/2019,SI884-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Health and Hygiene,PC,8,10.18,4.072,81.44,85.512,maitidevi
03/02/2019,SI884-BNY-78/79,PAICHO HEALTHY MILLET FLOUR 1KG,Fruits and Vegetables,PC,5,92.49,23.1225,462.45,485.5725,maitidevi
01/14/2019,SI885-BNY-78/79,KITCHEN FRIDGE BOTTLE 1/2 LTR,Meat,PC,9,44.84,20.178,403.56,423.738,maitidevi
02/09/2019,SI885-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Others,PC,10,84.61,42.305,846.1,888.405,maitidevi
03/14/2019,SI885-BNY-78/79,MOTI CHIMTY TRIANGLE,Hard Drinks,PC,1,42.85,2.1425,42.85,44.9925,maitidevi
03/10/2019,SI885-BNY-78/79,COTTON BUDS DORIA,Snack Foods,PC,9,35.79,16.1055,322.11,338.2155,maitidevi
02/22/2019,SI885-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 500GMS,Household,kg,2,12.73,1.273,25.46,26.733,maitidevi
01/10/2019,SI885-BNY-78/79,LALI VEG NOODLES 85GMS,Frozen Foods,PC,7,83.14,29.099,581.98,611.079,maitidevi
02/02/2019,SI885-BNY-78/79,WAI WAI PET PUJA CHICKET FLAVOUR 75GM,Dairy,PKT,2,83.35,8.335,166.7,175.035,maitidevi
03/26/2019,SI885-BNY-78/79,LOCAL KISMIS 100GM,Household,PC,2,84.25,8.425,168.5,176.925,maitidevi
