Date,Invoice ID,Product Line,Item_Type,BASEUNIT,Quantity,Unit price,Tax 5%,cogs,Total,DIVISION
01/15/2019,SI740-BNY-78/79,OLD DURBAR BLACK CHIMNEY 180ML,Canned,PC,7,81.23,28.4305,568.61,597.0405,panga
01/17/2019,SI740-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Snack Foods,PC,2,65.65,6.565,131.3,137.865,panga
03/20/2019,SI741-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Household,PC,5,25.25,6.3125,126.25,132.5625,panga
02/19/2019,SI742-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Canned,PC,8,21.8,8.72,174.4,183.12,panga
07/02/2019,SI742-BNY-78/79,AAYO NOON 1KG,Starchy Foods,PC,1,10.17,0.5085,10.17,10.6785,panga
03/24/2019,SI742-BNY-78/79,MACCOFFEE WHITE COFFEE 3IN 1 15GMS ,Snack Foods,PC,10,64.95,32.475,649.5,681.975,Sathi Mart
01/15/2019,SI742-BNY-78/79,KABYA MILKY DAY TEA AND COFFEE WHITENER 400GMS,Health and Hygiene,PC,10,55.87,27.935,558.7,586.635,Sathi Mart
12/02/2019,SI742-BNY-78/79,SAMPOORNA REFINED SOYABEAN OIL 1LTR,Snack Foods,PC,1,52.35,2.6175,52.35,54.9675,Sathi Mart
02/03/2019,SI743-BNY-78/79,KOOL MANGO FRUTI 200ML,Starchy Foods,PC,7,85.6,29.96,599.2,629.16,SanoThimi
03/27/2019,SI744-BNY-78/79,SAMPOORNA  REFINED SUNFLOWER OIL 1LTR,Fruits and Vegetables,PC,9,99.82,44.919,898.38,943.299,SanoThimi
10/01/2019,SI745-BNY-78/79,PATANJALI SAUNDARYA ALOE VERA GEL 60ML,Snack Foods,PC,9,50.49,22.7205,454.41,477.1305,SanoThimi
03/18/2019,SI746-BNY-78/79,NMC YOGHURT 500ML,Hard Drinks,PC,1,91.98,4.599,91.98,96.579,SanoThimi
03/30/2019,SI746-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Dairy,PC,3,96.82,14.523,290.46,304.983,SanoThimi
07/02/2019,SI747-BNY-78/79,NMC PANEER 200GM,Fruits and Vegetables,kg,2,86.13,8.613,172.26,180.873,SanoThimi
01/19/2019,SI748-BNY-78/79,BIKANER'S PAPAD,Canned,PC,4,59.59,11.918,238.36,250.278,SanoThimi
01/23/2019,SI749-BNY-78/79,PONDS PINK FACE WASH 100GMS,Baking Goods,PC,7,99.96,34.986,699.72,734.706,SanoThimi
09/01/2019,SI750-BNY-78/79,MINERAL WATER  BOTTLE 1 LTR ,Household,PC,7,96.37,33.7295,674.59,708.3195,SanoThimi
08/03/2019,SI750-BNY-78/79,EVERYTIME CLOVE (LWANG) 100GMS,Baking Goods,PC,5,15.28,3.82,76.4,80.22,SanoThimi
04/03/2019,SI750-BNY-78/79,MAAS DAAL 500GM,Dairy,kg,8,98.7,39.48,789.6,829.08,SanoThimi
02/28/2019,SI750-BNY-78/79,NMC NAUNI GHIU 500GM,Fruits and Vegetables,kg,8,85.98,34.392,687.84,722.232,SanoThimi
09/03/2019,SI750-BNY-78/79,CENTURY TURMERIC POWDER 500GMS ,Fruits and Vegetables,PC,6,75.91,22.773,455.46,478.233,SanoThimi
01/22/2019,SI751-BNY-78/79,BUBBLE,Fruits and Vegetables,PC,5,20.38,5.095,101.9,106.995,SanoThimi
01/23/2019,SI751-BNY-78/79,4 JLY CUP,Snack Foods,PC,4,47.38,9.476,189.52,198.996,SanoThimi
09/02/2019,SI752-BNY-78/79,SPRITE 2.25L ,Breakfast,PC,6,12.45,3.735,74.7,78.435,SanoThimi
01/02/2019,SI753-BNY-78/79,TIDE EXTRA POWER JASMINE & ROSE 2KG,Soft Drinks,PC,9,23.07,10.3815,207.63,218.0115,SanoThimi
03/24/2019,SI753-BNY-78/79,AZZABKO BUTTERSCOTCH 100ML,Fruits and Vegetables,PC,9,33.98,15.291,305.82,321.111,SanoThimi
05/02/2019,SI753-BNY-78/79,PLASTIC POCHHA CHEPTO ,Canned,PC,10,68.6,34.3,686,720.3,SanoThimi
01/28/2019,SI754-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Frozen Foods,PC,8,80.97,32.388,647.76,680.148,SanoThimi
03/16/2019,SI754-BNY-78/79,MAAS DAAL 1KG,Snack Foods,PC,9,87.8,39.51,790.2,829.71,SanoThimi
01/13/2019,SI754-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Fruits and Vegetables,kg,1,74.29,3.7145,74.29,78.0045,SanoThimi
01/16/2019,SI755-BNY-78/79,BALTRA CEILING FAN WING PRO 48,Canned,PC,9,93.26,41.967,839.34,881.307,SanoThimi
02/21/2019,SI756-BNY-78/79,KOOL MANGO FRUTI 200ML,Fruits and Vegetables,PC,1,12.54,0.627,12.54,13.167,SanoThimi
03/01/2019,SI756-BNY-78/79,KARMACHARYA DIGESTIVE BISCUITS 200GMS,Snack Foods,PC,2,21.12,2.112,42.24,44.352,SanoThimi
07/01/2019,SI756-BNY-78/79,LALI VEG NOODLES 85GMS,Dairy,PC,10,21.82,10.91,218.2,229.11,SanoThimi
01/31/2019,SI756-BNY-78/79,JULPAN MURI 3KG,Snack Foods,kg,9,23.75,10.6875,213.75,224.4375,SanoThimi
03/03/2019,SI756-BNY-78/79,PATANJALI DANTA KANTI 200GMS ,Meat,PC,5,51.92,12.98,259.6,272.58,SanoThimi
01/19/2019,SI757-BNY-78/79,LOCAL PISTA 100GM,Snack Foods,PC,1,88.61,4.4305,88.61,93.0405,SanoThimi
10/02/2019,SI757-BNY-78/79,SUGAR 1KG,Dairy,kg,10,78.13,39.065,781.3,820.365,SanoThimi
09/02/2019,SI758-BNY-78/79,CHILDREN'S MASK,Household,PC,3,21.08,3.162,63.24,66.402,SanoThimi
02/26/2019,SI758-BNY-78/79,KRISHANA KUMKUM BINDI,Canned,PC,9,22.93,10.3185,206.37,216.6885,SanoThimi
01/18/2019,SI758-BNY-78/79,MAAS CHHATA DAAL 1KG,Household,PC,1,39.42,1.971,39.42,41.391,SanoThimi
01/20/2019,SI758-BNY-78/79,DISPOSABLE DUNA PLASTIC BOWL ,Soft Drinks,PC,8,89.25,35.7,714,749.7,SanoThimi
04/03/2019,SI758-BNY-78/79,BIRTHDAY CANDLE '20' 1PC,Frozen Foods,PC,1,30.24,1.512,30.24,31.752,SanoThimi
09/01/2019,SI758-BNY-78/79,PEPSODENT GERMI CHECK PROTECTION AGNI 175GMS,Snack Foods,PC,10,95.44,47.72,954.4,1002.12,SanoThimi
02/27/2019,SI758-BNY-78/79,FASHION MASK ,Fruits and Vegetables,PC,8,94.47,37.788,755.76,793.548,SanoThimi
02/19/2019,SI758-BNY-78/79,KALO TAPE GLOBAL,Fruits and Vegetables,PC,4,41.24,8.248,164.96,173.208,SanoThimi
06/01/2019,SI758-BNY-78/79,HUGGIES M5 YELLOW,Canned,PC,4,81.68,16.336,326.72,343.056,SanoThimi
03/14/2019,SI758-BNY-78/79,LIMEDO COMPOUND CHOCOLATE 400GMS ,Dairy,PC,9,51.32,23.094,461.88,484.974,SanoThimi
01/27/2019,SI758-BNY-78/79,MANGAL SUTRA 2 STAPE ,Fruits and Vegetables,PC,10,14.36,7.18,143.6,150.78,SanoThimi
03/19/2019,SI758-BNY-78/79,NAYAK TEA 500GMS ,Household,PC,2,26.61,2.661,53.22,55.881,SanoThimi
02/15/2019,SI758-BNY-78/79,PATANJALI HERBAL WASH NEW POP DET 250GM,Fruits and Vegetables,PC,3,80.48,12.072,241.44,253.512,SanoThimi
01/23/2019,SI758-BNY-78/79,AAYO NOON 1KG,Dairy,PC,3,84.05,12.6075,252.15,264.7575,SanoThimi
01/27/2019,SI759-BNY-78/79,WHEEL OK BAR 190GMS,Household,PC,10,46.57,23.285,465.7,488.985,SanoThimi
03/02/2019,SI760-BNY-78/79,mask ,Snack Foods,PC,4,73.95,14.79,295.8,310.59,SanoThimi
03/17/2019,SI761-BNY-78/79,LIFEBUOY TOTAL ACTIVE SILVER95GM*4PCS,Fruits and Vegetables,PC,1,22.62,1.131,22.62,23.751,SanoThimi
02/15/2019,SI761-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Starchy Foods,PC,1,98.84,4.942,98.84,103.782,SanoThimi
02/15/2019,SI762-BNY-78/79,GHAILA MUSTARD OIL 500ML ,Fruits and Vegetables,CASE,10,32.8,16.4,328,344.4,SanoThimi
01/01/2019,SI763-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 1 KG,Canned,PKT,2,63.22,6.322,126.44,132.762,SanoThimi
01/27/2019,SI764-BNY-78/79,WESTBAKE GOOD BAKE RICH BUTTER COOKIES 180GM,Frozen Foods,PC,6,90.24,27.072,541.44,568.512,SanoThimi
03/20/2019,SI764-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Household,PC,6,83.17,24.951,499.02,523.971,SanoThimi
01/26/2019,SI765-BNY-78/79,HALDIRAMS NUT CRACKER 200GMS,Fruits and Vegetables,PC,5,36.85,9.2125,184.25,193.4625,SanoThimi
08/01/2019,SI765-BNY-78/79,LIFE MAKAIKO PITHO 1KG,Breads,PC,7,51.89,18.1615,363.23,381.3915,SanoThimi
09/03/2019,SI766-BNY-78/79,PRASSANSHA BREAD RUSK LOW FAT,Canned,PC,9,98.97,44.5365,890.73,935.2665,SanoThimi
03/19/2019,SI767-BNY-78/79,MORTEIN SPRAY 250ML,Meat,PC,1,46.2,2.31,46.2,48.51,SanoThimi
01/16/2019,SI768-BNY-78/79,PATANJALI DANTKANTI DENTAL CREAM ADVANCED 100GMS,Hard Drinks,PC,2,15.49,1.549,30.98,32.529,SanoThimi
02/21/2019,SI768-BNY-78/79,VASELINE HEALTHY WHITE UV LIGHTENING 300ML,Meat,PC,2,98.8,9.88,197.6,207.48,SanoThimi
01/25/2019,SI769-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Dairy,PC,9,70.19,31.5855,631.71,663.2955,SanoThimi
10/02/2019,SI770-BNY-78/79,GANPATI PURE & FRESH SOOJI 400GM,Fruits and Vegetables,PC,7,73.38,25.683,513.66,539.343,SanoThimi
01/16/2019,SI770-BNY-78/79,KOOL MANGO FRUTI 200ML,Household,PC,9,52.6,23.67,473.4,497.07,SanoThimi
01/18/2019,SI770-BNY-78/79,OBN NAILPOLISH REMOVER,Health and Hygiene,PC,9,90.63,40.7835,815.67,856.4535,SanoThimi
11/01/2019,SI770-BNY-78/79,KACHO BADAM 500GMS ,Frozen Foods,PC,7,36.77,12.8695,257.39,270.2595,SanoThimi
06/02/2019,SI770-BNY-78/79,COLOUR PENCIL SHORT  ,Health and Hygiene,PC,8,28.5,11.4,228,239.4,SanoThimi
02/02/2019,SI770-BNY-78/79,S.P. CLIPS PATTA,Fruits and Vegetables,PC,1,38.42,1.921,38.42,40.341,SanoThimi
03/03/2019,SI770-BNY-78/79,DOMS X1 XTRA DARK PENCIL,Dairy,PC,8,44.01,17.604,352.08,369.684,SanoThimi
01/24/2019,SI770-BNY-78/79,GHAILA MUSTARD OIL 500ML ,Fruits and Vegetables,CASE,1,60.87,3.0435,60.87,63.9135,SanoThimi
01/23/2019,SI770-BNY-78/79,EVA NAIL POLISH 8ML ,Snack Foods,PC,7,45.44,15.904,318.08,333.984,SanoThimi
08/01/2019,SI771-BNY-78/79,42 WALL CLOCK 8750,Canned,PC,9,72.88,32.796,655.92,688.716,SanoThimi
02/21/2019,SI772-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Meat,PKT,5,83.66,20.915,418.3,439.215,SanoThimi
05/02/2019,SI772-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Fruits and Vegetables,PC,6,47.27,14.181,283.62,297.801,SanoThimi
03/24/2019,SI772-BNY-78/79,SNOW FUN TOP KULFI ,Snack Foods,PC,4,78.38,15.676,313.52,329.196,SanoThimi
02/02/2019,SI773-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Meat,PC,6,35.49,10.647,212.94,223.587,SanoThimi
01/13/2019,SI773-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Fruits and Vegetables,PKT,4,21.04,4.208,84.16,88.368,SanoThimi
09/01/2019,SI773-BNY-78/79,SNOW FUN TOP KULFI ,Fruits and Vegetables,PC,10,15.8,7.9,158,165.9,SanoThimi
02/20/2019,SI774-BNY-78/79,JULY TOP,Dairy,PC,3,54.84,8.226,164.52,172.746,SanoThimi
03/15/2019,SI775-BNY-78/79,WATER BOTTLE ROUND 1000ML,Fruits and Vegetables,PC,2,33.2,3.32,66.4,69.72,SanoThimi
02/25/2019,SI775-BNY-78/79,MUNAYCITO DISH WASH PAD,Household,PC,5,94.13,23.5325,470.65,494.1825,SanoThimi
02/27/2019,SI776-BNY-78/79,WATER BOTTLE ROUND 1000ML,Snack Foods,PC,9,56.69,25.5105,510.21,535.7205,SanoThimi
10/02/2019,SI776-BNY-78/79,MUNAYCITO DISH WASH PAD,Baking Goods,PC,6,18.93,5.679,113.58,119.259,SanoThimi
12/03/2019,SI777-BNY-78/79,BRITANNIA MARIE GOLD 250GMS,Fruits and Vegetables,PC,9,64.36,28.962,579.24,608.202,SanoThimi
09/03/2019,SI777-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Household,PKT,9,99.96,44.982,899.64,944.622,SanoThimi
02/17/2019,SI777-BNY-78/79,BRITANNIA 50 50 SWEET & SALTY 150GM,Household,PC,6,87.45,26.235,524.7,550.935,SanoThimi
06/03/2019,SI777-BNY-78/79,PARLE TOP 200GMS,Health and Hygiene,PC,8,71.86,28.744,574.88,603.624,SanoThimi
03/23/2019,SI777-BNY-78/79,KELLOGG EXTRA MUSELI NUT DELIGHT 500GMS,Household,PC,4,91.54,18.308,366.16,384.468,SanoThimi
02/20/2019,SI777-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Canned,PC,10,39.9,19.95,399,418.95,SanoThimi
01/26/2019,SI777-BNY-78/79,SAMPOORNA REFINED SOYABEAN OIL 1LTR,Soft Drinks,PC,5,80.05,20.0125,400.25,420.2625,SanoThimi
01/19/2019,SI777-BNY-78/79,KARMACHARYA DIGESTIVE BISCUITS 100GMS,Household,PC,6,52.89,15.867,317.34,333.207,SanoThimi
11/02/2019,SI777-BNY-78/79,CADBURY DAIRY MILK CRISPELLO 13GMS,Health and Hygiene,PC,3,77.04,11.556,231.12,242.676,SanoThimi
02/15/2019,SI777-BNY-78/79,CADBURY ORIGINAL (VANILLA) 46.3GMS,Household,PC,5,17.77,4.4425,88.85,93.2925,SanoThimi
02/03/2019,SI777-BNY-78/79,BRITANNIA TREAT KOOL VANILLA 50GMS,Canned,PC,9,99.73,44.8785,897.57,942.4485,SanoThimi
04/01/2019,SI778-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Canned,PC,3,46.42,6.963,139.26,146.223,SanoThimi
10/03/2019,SI778-BNY-78/79,PATANJALI LEMON PICKLE 400GMS,Snack Foods,PC,3,57.34,8.601,172.02,180.621,SanoThimi
12/03/2019,SI778-BNY-78/79,LUX W 95GMS,Health and Hygiene,PC,3,10.59,1.5885,31.77,33.3585,SanoThimi
02/02/2019,SI779-BNY-78/79,CURRENT INSTANT NOODLES SPICY CHICKEN 80GMS,Meat,PC,8,93.87,37.548,750.96,788.508,SanoThimi
01/14/2019,SI780-BNY-78/79,PAICHO MIX PICKLE 400GMS ,Baking Goods,PC,7,73.06,25.571,511.42,536.991,SanoThimi
01/25/2019,SI781-BNY-78/79,UNBREKABLE CHIMTY ,Household,PC,7,48.51,16.9785,339.57,356.5485,SanoThimi
01/24/2019,SI781-BNY-78/79,MOTI CHIMTY TRIANGLE,Household,PC,10,40.3,20.15,403,423.15,SanoThimi
12/03/2019,SI781-BNY-78/79,LIQUID SINDUR,Dairy,PC,1,39.01,1.9505,39.01,40.9605,SanoThimi
01/25/2019,SI781-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 1 KG,Seafood,PKT,4,51.13,10.226,204.52,214.746,SanoThimi
05/02/2019,SI781-BNY-78/79,CLINIC PLUS UNILEVER 340ML,Dairy,PC,9,42.82,19.269,385.38,404.649,SanoThimi
10/02/2019,SI782-BNY-78/79,VASELINE INTENSIVE CARE DEEP RESTORE 100ML,Dairy,PC,3,48.09,7.2135,144.27,151.4835,SanoThimi
02/27/2019,SI782-BNY-78/79,KOOL MANGO FRUTI 200ML,Seafood,PC,10,13.5,6.75,135,141.75,SanoThimi
03/14/2019,SI782-BNY-78/79,BRITANNIA TREAT KOOL VANILLA 50GMS,Others,PC,7,54.73,19.1555,383.11,402.2655,SanoThimi
07/01/2019,SI782-BNY-78/79,GOODLIFE SUPER MARIE HEALTHY BISCUITS 200+30GM,Fruits and Vegetables,PC,4,89.14,17.828,356.56,374.388,SanoThimi
01/25/2019,SI783-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Health and Hygiene,PC,2,60.96,6.096,121.92,128.016,SanoThimi
05/01/2019,SI783-BNY-78/79,HULAS KURUM KURUM CHIURA 1KG,Frozen Foods,kg,9,35.38,15.921,318.42,334.341,SanoThimi
01/30/2019,SI783-BNY-78/79,GOODLIFE TOP BUTTER & CHEESE CRACKERS PKT 200+20 GM,Dairy,PKT,4,23.65,4.73,94.6,99.33,SanoThimi
10/03/2019,SI784-BNY-78/79,AZZABKO CHOCOLATE 100ML,Frozen Foods,PC,7,18.22,6.377,127.54,133.917,SanoThimi
05/03/2019,SI784-BNY-78/79,PATANJALI SAUNDARYA FACE WASH 60G,Frozen Foods,PC,6,41.06,12.318,246.36,258.678,SanoThimi
03/19/2019,SI784-BNY-78/79,OBN NAILPOLISH REMOVER,Snack Foods,PC,8,25.42,10.168,203.36,213.528,SanoThimi
03/20/2019,SI784-BNY-78/79,FU XIN TOYS BLOCK SET,Canned,PKT,3,20.87,3.1305,62.61,65.7405,SanoThimi
01/31/2019,SI784-BNY-78/79,SPRITE PACK 250 ML BOTTLE,Dairy,PC,2,69.08,6.908,138.16,145.068,SanoThimi
09/03/2019,SI785-BNY-78/79,CAPTAIN FILTER KINGS CIGARETTES,Frozen Foods,PC,7,95.54,33.439,668.78,702.219,SanoThimi
02/22/2019,SI786-BNY-78/79,JULPAN MURI 3KG,Canned,kg,1,47.44,2.372,47.44,49.812,SanoThimi
03/22/2019,SI786-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Snack Foods,PC,8,88.43,35.372,707.44,742.812,SanoThimi
01/28/2019,SI787-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Dairy,PKT,1,19.15,0.9575,19.15,20.1075,SanoThimi
12/01/2019,SI787-BNY-78/79,PATANJALI HONEY 500GMS,Meat,PC,1,27.07,1.3535,27.07,28.4235,SanoThimi
03/26/2019,SI787-BNY-78/79,NEBICO SUGAR FREE CRACKER 300GMS,Hard Drinks,PC,1,39.12,1.956,39.12,41.076,SanoThimi
02/15/2019,SI787-BNY-78/79,DETTOL ANTISEPTIC LIQUID 250ML,Breads,PC,9,77.4,34.83,696.6,731.43,SanoThimi
03/03/2019,SI787-BNY-78/79,HORLICKS CLASSIC MALT 500GMS  REFILL ,Household,PC,10,73.05,36.525,730.5,767.025,SanoThimi
03/02/2019,SI787-BNY-78/79,LOCAL SUKMEL 25GM,Snack Foods,PC,1,73.97,3.6985,73.97,77.6685,SanoThimi
02/25/2019,SI788-BNY-78/79,KELLOGG'S SPECIAL K OATS & honey 385GMS,Household,PKT,1,88.45,4.4225,88.45,92.8725,SanoThimi
01/29/2019,SI788-BNY-78/79,BAMBINO MIXED VEGETABLE SOUP  POWDER 45GMS,Snack Foods,PC,6,84.05,25.215,504.3,529.515,SanoThimi
01/16/2019,SI788-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Snack Foods,PKT,7,90.74,31.759,635.18,666.939,SanoThimi
03/26/2019,SI789-BNY-78/79,SHARMA'S KALO TIL 100GM,Canned,PKT,3,45.71,6.8565,137.13,143.9865,SanoThimi
01/16/2019,SI790-BNY-78/79,MAAS CHHATA DAAL 1KG,Dairy,PC,4,39.21,7.842,156.84,164.682,SanoThimi
07/02/2019,SI791-BNY-78/79,SNOW FUN TOP KULFI ,Dairy,PC,10,54.36,27.18,543.6,570.78,SanoThimi
05/01/2019,SI791-BNY-78/79,AZZABKO BUTTERSCOTCH 100ML,Meat,PC,1,73.96,3.698,73.96,77.658,SanoThimi
02/13/2019,CN9-BNY-78/79,SNOW FUN TOP KULFI ,Snack Foods,PC,4,20.18,4.036,80.72,84.756,SanoThimi
05/01/2019,CN9-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Household,PC,1,71.2,3.56,71.2,74.76,SanoThimi
01/20/2019,CN9-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Meat,PKT,3,37.48,5.622,112.44,118.062,SanoThimi
10/01/2019,SI792-BNY-78/79,PARLE-G 65GMS,Hard Drinks,PC,7,79.86,27.951,559.02,586.971,SanoThimi
02/25/2019,SI793-BNY-78/79,SNOW FUN TOP KULFI ,Dairy,PC,5,82.04,20.51,410.2,430.71,SanoThimi
01/13/2019,SI794-BNY-78/79,SNOW FUN TOP KULFI ,Canned,PC,2,72.39,7.239,144.78,152.019,SanoThimi
01/14/2019,SI795-BNY-78/79,SNOW FUN TOP KULFI ,Canned,PC,4,18.08,3.616,72.32,75.936,SanoThimi
01/03/2019,SI796-BNY-78/79,COCA COLA 1.5LTR,Breads,PC,3,14.82,2.223,44.46,46.683,SanoThimi
01/17/2019,SI797-BNY-78/79,GAMALA 10,Fruits and Vegetables,PC,7,94.59,33.1065,662.13,695.2365,SanoThimi
12/01/2019,SI798-BNY-78/79,GILLETTE MACH 3 CART 2S,Fruits and Vegetables,PC,10,83.25,41.625,832.5,874.125,SanoThimi
03/20/2019,SI799-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Dairy,PC,3,79.91,11.9865,239.73,251.7165,SanoThimi
01/15/2019,SI800-BNY-78/79,EVERYTIME CLOVE (LWANG) 25GM,Soft Drinks,PC,10,66.47,33.235,664.7,697.935,SanoThimi
02/16/2019,SI800-BNY-78/79,PAICHO HEALTHY MILLET FLOUR 1KG,Dairy,PC,4,60.18,12.036,240.72,252.756,SanoThimi
03/24/2019,SI800-BNY-78/79,PANTENE SHAMPOO LONG BLACK 340ML,Frozen Foods,PC,6,58.75,17.625,352.5,370.125,SanoThimi
01/17/2019,SI800-BNY-78/79,KELLOGGS CHOCOS MOONS & STARS 26GMS,Canned,PC,2,40.62,4.062,81.24,85.302,SanoThimi
02/19/2019,SI800-BNY-78/79,FAIR & LOVELY MV 50GMS,Dairy,PC,7,64.08,22.428,448.56,470.988,SanoThimi
01/14/2019,SI800-BNY-78/79,BAMBINO MIXED VEGETABLE SOUP  POWDER 45GMS,Meat,PC,1,34.81,1.7405,34.81,36.5505,SanoThimi
08/01/2019,SI800-BNY-78/79,EVERYTIME CINNAMON (DALCHINI) 25GM,Snack Foods,PC,2,49.1,4.91,98.2,103.11,SanoThimi
08/01/2019,SI800-BNY-78/79,BAMBINO MUSHRROM SOUP POWDER 45GMS,Fruits and Vegetables,PC,2,64.83,6.483,129.66,136.143,SanoThimi
03/27/2019,SI801-BNY-78/79,KELLOGGS CHOCOS CRUNCHY BITES 26GMS,Meat,PC,3,32.32,4.848,96.96,101.808,SanoThimi
02/27/2019,SI802-BNY-78/79,SUGAR 1KG,Health and Hygiene,kg,10,19.77,9.885,197.7,207.585,SanoThimi
01/18/2019,SI802-BNY-78/79,PROSTYLE DANDRUFF CONTROL HAIR OIL 75ML,Meat,PC,6,17.48,5.244,104.88,110.124,SanoThimi
03/18/2019,SI802-BNY-78/79,HORLICKS CLASSIC  REGULAR JAR 500GMS ,Fruits and Vegetables,PC,3,44.12,6.618,132.36,138.978,SanoThimi
05/03/2019,SI802-BNY-78/79,KHUKURI RUM 375ML,Frozen Foods,PC,10,69.74,34.87,697.4,732.27,SanoThimi
08/01/2019,SI802-BNY-78/79,PARLE MONACO 162.4GMS,Frozen Foods,PC,10,65.23,32.615,652.3,684.915,SanoThimi
03/26/2019,SI802-BNY-78/79,NMC NAUNI GHIU 500GM,Fruits and Vegetables,kg,9,12.29,5.5305,110.61,116.1405,SanoThimi
11/02/2019,SI802-BNY-78/79,GYAN MUSTARD OIL 2LTR JAR,Others,PC,10,77.2,38.6,772,810.6,SanoThimi
01/31/2019,SI802-BNY-78/79,PEPSODENT GERMI CHECK PROTECTION AGNI 175GMS,Canned,PC,10,72.13,36.065,721.3,757.365,SanoThimi
01/22/2019,SI802-BNY-78/79,NISHA MEHENDI ,Snack Foods,PC,5,28.86,7.215,144.3,151.515,SanoThimi
01/15/2019,SI802-BNY-78/79,KRISHANA KUMKUM BINDI,Soft Drinks,PC,10,97.37,48.685,973.7,1022.385,SanoThimi
03/15/2019,SI802-BNY-78/79,LIFEBUOY TOTAL ACTIVE SILVER95GM*4PCS,Dairy,PC,1,92.78,4.639,92.78,97.419,SanoThimi
01/27/2019,SI802-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Baking Goods,PC,4,96.16,19.232,384.64,403.872,SanoThimi
03/02/2019,SI802-BNY-78/79,RIN SHAKTI 450GMS,Frozen Foods,PC,5,47.16,11.79,235.8,247.59,SanoThimi
02/14/2019,SI802-BNY-78/79,WHITE PEAS 1KG,Soft Drinks,PC,7,60.08,21.028,420.56,441.588,SanoThimi
01/28/2019,SI803-BNY-78/79,NMC YOGHURT 500ML,Canned,PC,9,72.11,32.4495,648.99,681.4395,SanoThimi
02/01/2019,SI804-BNY-78/79,BLUE DIAMOND 750ML,Frozen Foods,PC,6,44.63,13.389,267.78,281.169,SanoThimi
03/17/2019,SI804-BNY-78/79,HALDIRAMS KAJU MIXTURE 200GMS,Fruits and Vegetables,PC,9,11.28,5.076,101.52,106.596,SanoThimi
03/15/2019,SI804-BNY-78/79,BLUE DIAMOND 375ML,Household,PC,8,90.53,36.212,724.24,760.452,SanoThimi
02/20/2019,SI805-BNY-78/79,CADBURY 5 STAR 40GMS,Snack Foods,PC,10,31.99,15.995,319.9,335.895,SanoThimi
06/02/2019,SI805-BNY-78/79,NEBICO CASHEW COOKIES PLATINUM SERIES 150GMS,Snack Foods,PC,6,50.45,15.135,302.7,317.835,SanoThimi
01/28/2019,SI805-BNY-78/79,POONAM HAIR REMOVAL HOT 200GMS ,Snack Foods,PC,8,99.16,39.664,793.28,832.944,SanoThimi
03/24/2019,SI805-BNY-78/79,BRITANNIA 50 50 SWEET & SALTY 150GM,Snack Foods,PC,5,82.88,20.72,414.4,435.12,SanoThimi
01/27/2019,SI806-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Fruits and Vegetables,PKT,10,49.01,24.505,490.1,514.605,SanoThimi
03/27/2019,SI807-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Snack Foods,PC,3,29.15,4.3725,87.45,91.8225,SanoThimi
02/15/2019,SI807-BNY-78/79,CHANA 1KG,Meat,kg,1,88.31,4.4155,88.31,92.7255,SanoThimi
02/15/2019,SI807-BNY-78/79,SAMPOORNA REFINED SOYABEAN OIL 1LTR,Dairy,PC,9,88.25,39.7125,794.25,833.9625,SanoThimi
01/26/2019,SI807-BNY-78/79,PRASANSHA BAKERY BISCUITE ,Canned,PKT,2,33.33,3.333,66.66,69.993,SanoThimi
02/03/2019,SI807-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Household,PC,2,38.27,3.827,76.54,80.367,SanoThimi
